"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%152","Delaware","Residential Improved","Hamilton",0.89,0.92,0.95,12.67,17.76,1,0,90
"2.5%153","Delaware","Residential Improved","Harrison",0.91,0.93,1.01,10.29,12.88,1.03,0,31
"2.5%154","Delaware","Residential Improved","Liberty",0.83,0.94,0.98,16.82,21.27,1.02,0,45
"2.5%155","Delaware","Residential Improved","Monroe",0.89,0.94,0.99,11.69,14.81,1,0,33
"2.5%156","Delaware","Residential Improved","Mt. Pleasant",0.88,0.91,0.93,13.93,19.11,1.02,0,235
"df_sp70","Delaware","Residential Improved","Niles",0.89,0.94,0.99,11.44,17.54,1.01,0,13
"df_sp71","Delaware","Residential Improved","Perry",0.92,0.94,1.07,10.98,14.05,1.01,0,18
"2.5%157","Delaware","Residential Improved","Salem",0.9,0.94,0.99,12.76,17.78,1.04,0,38
"2.5%158","Delaware","Residential Improved","Union",0.93,0.95,1.02,9.52,16.52,0.99,0,21
"df_sp72","Delaware","Residential Improved","Washington",0.92,1.01,1.18,13.71,16.99,1.04,0,10
"154","Dubois","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"155","Dubois","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"156","Dubois","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp73","Dubois","Commercial Improved","Countywide",0.89,0.94,0.98,10.17,21.91,1.04,0,14
"df_sp74","Dubois","Commercial Improved","Bainbridge",0.9,0.96,0.98,12.29,27.69,1.03,0,9
"df_sp75","Dubois","Commercial Improved","Boone",0.89,0.91,1.06,5.06,7.57,1,0,5
"2.5%159","Dubois","Residential Vacant","Countywide",0.99,1.03,1.1,12.75,17.01,1.18,0,38
"df_sp76","Dubois","Residential Vacant","Bainbridge",0.87,1.02,1.12,14.33,18.19,1.17,0,19
"157","Dubois","Residential Vacant","Cass",NA,NA,NA,NA,NA,NA,NA,4
"df_sp77","Dubois","Residential Vacant","Columbia",0.98,1.09,1.16,12.35,16.73,1.17,0,15
"2.5%160","Dubois","Residential Improved","Countywide",0.9,0.91,0.92,30.87,98.96,1.19,0,512
"2.5%161","Dubois","Residential Improved","Bainbridge",0.89,0.91,0.92,17,70.95,1.07,0,249
"2.5%162","Dubois","Residential Improved","Boone",0.89,0.91,0.92,46.15,121.93,1.33,0,56
"df_sp78","Dubois","Residential Improved","Cass",0.87,0.94,1,12.56,19.78,1.03,0,17
"df_sp79","Dubois","Residential Improved","Columbia",0.89,0.91,0.92,9.47,25.36,1.04,0,16
"df_sp80","Dubois","Residential Improved","Jackson",0.87,0.95,1,39.92,91.55,1.29,0,19
"2.5%163","Dubois","Residential Improved","Patoka",0.89,0.91,0.93,32.31,95.41,1.19,0,108
"2.5%164","Dubois","Residential Improved","Ferdinand",0.88,0.91,0.94,92.9,124.25,1.65,0,47
"158","Elkhart","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%165","Elkhart","Industrial Improved","Countywide",0.82,0.9,1.03,20.65,25.24,1.02,0,50
"159","Elkhart","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%166","Elkhart","Commercial Improved","Countywide",0.85,0.91,1,20.02,24.06,1,0,75
"2.5%167","Elkhart","Residential Vacant","Countywide",0.97,1.03,1.09,16.35,23.11,1.12,0,46
"2.5%168","Elkhart","Residential Improved","Countywide",0.92,0.93,0.93,12.34,16.49,1.01,0,2363
"2.5%169","Elkhart","Residential Improved","Baugo",0.89,0.91,0.94,12.61,17.81,1,0,142
"2.5%170","Elkhart","Residential Improved","Cleveland",0.89,0.91,0.94,13.21,17.97,1.02,0,155
"2.5%171","Elkhart","Residential Improved","Locke",0.85,0.89,0.99,15.24,17.77,1.03,0,50
"2.5%172","Elkhart","Residential Improved","Concord",0.92,0.93,0.95,12.83,16.48,1.03,0,544
"2.5%173","Elkhart","Residential Improved","Elkhart",0.92,0.94,0.95,12.03,16.13,1.01,0,419
"2.5%174","Elkhart","Residential Improved","York",0.91,0.94,0.97,10.7,15.03,1.02,0,54
"2.5%175","Elkhart","Residential Improved","Jefferson",0.92,0.93,0.95,9.11,12.1,1,0,110
"2.5%176","Elkhart","Residential Improved","Middlebury",0.88,0.91,0.97,12.99,15.82,0.99,0,108
"2.5%177","Elkhart","Residential Improved","Olive",0.92,0.93,0.97,8.64,13.4,0.99,0,38
"2.5%178","Elkhart","Residential Improved","Osolo",0.91,0.92,0.94,12.18,16.45,1.01,0,379
"2.5%179","Elkhart","Residential Improved","Union",0.89,0.92,0.94,12.4,17.39,1,0,88
"2.5%180","Elkhart","Residential Improved","Benton",0.84,0.91,1.03,15.17,21.85,1.03,0,27
"2.5%181","Elkhart","Residential Improved","Clinton",0.8695,0.9,0.97,13.17,16.84,1.03,0,41
"2.5%182","Elkhart","Residential Improved","Harrison",0.89,0.92,1.01,12.68,17.01,1,0,27
"2.5%183","Elkhart","Residential Improved","Jackson",0.88,0.93,0.95,12.04,16.29,1.02,0,85
"2.5%184","Elkhart","Residential Improved","Washington",0.9,0.93,0.96,12.49,17.67,1.01,0,96
"160","Fayette","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"161","Fayette","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"162","Fayette","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%185","Fayette","Commercial Improved","Countywide",0.86,0.91,0.99,18.21,22.71,1.05,0,30
"2.5%186","Fayette","Residential Vacant","Countywide",0.62,0.82,1.27,55.53,57.42,1.18,0,26
"2.5%187","Fayette","Residential Improved","Countywide",0.92,0.94,0.95,18.07,28.36,1.05,0,631
"2.5%188","Fayette","Residential Improved","Columbia",0.87,0.92,1.02,22.95,35.32,1.11,0,33
"2.5%189","Fayette","Residential Improved","Jackson",0.88,0.92,0.95,15.04,18.8,1.02,0,59
"2.5%190","Fayette","Residential Improved","Connersville",0.91,0.93,0.96,17.76,27.5,1.05,0,367
"2.5%191","Fayette","Residential Improved","Harrison",0.93,0.96,0.98,18.79,31.03,1.06,0,172
"163","Floyd","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"164","Floyd","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"165","Floyd","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp81","Floyd","Commercial Improved","Countywide",0.55,0.65,0.98,41.51,42.58,1.18,0,17
"2.5%192","Floyd","Residential Vacant","Countywide",0.68,0.89,1.1,33.63,40.46,1.59,0,26
"2.5%193","Floyd","Residential Improved","Countywide",0.85,0.87,0.88,23.31,34.3,1.1,0,1002
"df_sp82","Floyd","Residential Improved","Franklin",0.63,0.78,0.91,23.85,32.81,1.05,0,12
"2.5%194","Floyd","Residential Improved","Georgetown",0.86,0.89,0.91,21.21,32.7,1.09,0,149
"2.5%195","Floyd","Residential Improved","Greenville",0.82,0.87,0.91,23.17,33.22,1.04,0,80
"2.5%196","Floyd","Residential Improved","Lafayette",0.84,0.86,0.91,23.11,34.79,1.11,0,70
"2.5%197","Floyd","Residential Improved","New Albany",0.84,0.86,0.88,23.72,34.77,1.11,0,691
"166","Fountain","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"167","Fountain","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"168","Fountain","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp83","Fountain","Commercial Improved","Countywide",0.8,0.96,1.07,15.04,21.21,1.05,0,9
"df_sp84","Fountain","Residential Vacant","Countywide",0.65,0.9,1.08,35.76,47.03,1.23,0,17
"2.5%198","Fountain","Residential Improved","Countywide",0.9,0.91,0.94,13.04,16.9,1.01,0,210
"df_sp85","Fountain","Residential Improved","Cain",0.88,0.92,1.02,13.17,17.09,1.04,0,15
"df_sp86","Fountain","Residential Improved","Davis",0.72,0.91,1,7.75,11.64,1.03,0,5
"2.5%199","Fountain","Residential Improved","Logan",0.86,0.94,0.97,13.42,18.46,1.02,0,40
"df_sp87","Fountain","Residential Improved","Richland",0.85,0.93,0.99,11.15,13.31,1,0,12
"df_sp88","Fountain","Residential Improved","Shawnee",0.69,1.01,1.06,10.74,16.78,1.03,0,5
"2.5%200","Fountain","Residential Improved","Troy",0.87,0.9,0.94,12.87,16.92,1,0,82
"2.5%201","Fountain","Residential Improved","Van Buren",0.79,0.9,0.96,12.98,15.7,1.01,0,23
"2.5%202","Fountain","Residential Improved","Millcreek",0.88,0.93,1.02,13.74,18.04,1.01,0,28
"169","Franklin","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"170","Franklin","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"171","Franklin","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"172","Franklin","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp89","Franklin","Residential Vacant","Countywide",0.22,0.34,0.43,78.06,98.64,1.58,0,15
"2.5%203","Franklin","Residential Improved","Countywide",0.92,0.93,0.94,10.3,16.21,1.01,0,192
"2.5%204","Franklin","Residential Improved","Brookville",0.88,0.92,0.95,13.77,22.2,1.02,0,85
"2.5%205","Franklin","Residential Improved","Ray",0.93,0.97,0.99,6.53,7.9,1,0,59
"2.5%206","Franklin","Residential Improved","Bath",0.9,0.93,0.94,8.02,10.57,1.02,0,36
"df_sp90","Franklin","Residential Improved","Blooming Grove",0.8,0.92,0.96,6.68,9.72,1.01,0,11
"173","Fulton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp91","Fulton","Industrial Improved","Countywide",0.67,0.91,1.07,11.45,16.77,0.96,0,5
"174","Fulton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%207","Fulton","Commercial Improved","Countywide",0.86,0.95,1.01,19.12,25.44,1.04,0,37
"2.5%208","Fulton","Residential Vacant","Countywide",0.83,1.08,1.18,35.46,47.63,1.6,0,32
"2.5%209","Fulton","Residential Improved","Countywide",0.94,0.96,0.96,15.25,32.07,1.04,0,631
"2.5%210","Fulton","Residential Improved","Aubbeenaubbee",0.83975,0.91,0.98,17.75,23.59,1.06,0,32
"2.5%211","Fulton","Residential Improved","Henry",0.93,0.97,0.99,11.97,18.61,1.03,0,68
"2.5%212","Fulton","Residential Improved","Liberty",0.94,0.96,0.99,22.43,47.48,1.06,0,60
"2.5%213","Fulton","Residential Improved","Newcastle",0.85,0.95,1.02,13.05,17.17,1.02,0,24
"2.5%214","Fulton","Residential Improved","Richland",0.85,0.91,1.03,14.22,18.1,1.02,0,25
"2.5%215","Fulton","Residential Improved","Rochester",0.94,0.95,0.97,13.87,31,1.03,0,367
"2.5%216","Fulton","Residential Improved","Union",0.92,0.96,1,17.93,35.22,1.07,0,53
"175","Gibson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"176","Gibson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"177","Gibson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp92","Gibson","Commercial Improved","Countywide",0.85,0.98,1.08,15.71,19.52,0.99,0,12
"df_sp93","Gibson","Residential Vacant","Countywide",1.07,1.17,1.27,11.81,18.04,1.13,1e-04,6
"2.5%217","Gibson","Residential Improved","Countywide",0.87,0.9,0.92,13.01,16.95,1.02,0,293
"df_sp94","Gibson","Residential Improved","Barton",0.81,0.93,0.94,11.17,15.98,1.03,0,9
"2.5%218","Gibson","Residential Improved","Columbia",0.85,0.9,0.95,12.36,16.01,1.03,0,28
"2.5%219","Gibson","Residential Improved","Johnson",0.81,0.9,0.93,13.7,19.32,1.03,0,34
"2.5%220","Gibson","Residential Improved","Montgomery",0.81,0.91,0.92,12.23,16.84,1,0,38
"2.5%221","Gibson","Residential Improved","Patoka",0.85,0.9,0.93,13.31,17.1,1.02,0,132
"2.5%222","Gibson","Residential Improved","Union",0.79,0.9,0.92,13.08,16.22,1.03,0,52
"178","Grant","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"179","Grant","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"180","Grant","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%223","Grant","Commercial Improved","Countywide",0.95,0.96,1,7.86,11.6,1.04,0,22
"181","Grant","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%224","Grant","Residential Improved","Countywide",0.93,0.94,0.96,10.57,14.03,1.02,0,614
"2.5%225","Grant","Residential Improved","Jefferson",0.89,0.94,0.98,9.4,11.88,1.02,0,49
"2.5%226","Grant","Residential Improved","Center",0.93,0.95,0.97,10.89,14.8,1.03,0,173
"2.5%227","Grant","Residential Improved","Fairmount",0.87,0.94,0.99,10.93,14.47,1.02,0,30
"2.5%228","Grant","Residential Improved","Franklin",0.92,0.96,0.97,9.9,12.94,1.01,0,61
"2.5%229","Grant","Residential Improved","Mill",0.92,0.95,0.97,10.96,14.34,1.03,0,119
"2.5%230","Grant","Residential Improved","Pleasant",0.92,0.93,0.94025,10.02,13.02,1.02,0,113
"2.5%231","Grant","Residential Improved","Sims",0.89,0.95,1,8.27,10.99,1.02,0,23
"2.5%232","Grant","Residential Improved","Van Buren",0.92,0.99,1.07,12.47,16.69,1.03,0,21
"2.5%233","Grant","Residential Improved","Washington",0.88,0.97,1.02,10.73,15.46,1.02,0,25
"182","Greene","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"183","Greene","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"184","Greene","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp95","Greene","Commercial Improved","Countywide",0.83,0.91,1.1,15.35,18.36,1.03,0,13
"df_sp96","Greene","Residential Vacant","Countywide",0.73,1.02,1.15,13.41,18.26,1.19,0,8
"2.5%234","Greene","Residential Improved","Countywide",0.91,0.92,0.94,11.03,13.79,1.03,0,245
"2.5%235","Greene","Residential Improved","Beech Creek",0.88,0.93,0.97,10.49,13.16,1.05,0,50
"df_sp97","Greene","Residential Improved","Cass",0.92,0.99,1.02,6.29,7.8,1.03,0,8
"2.5%236","Greene","Residential Improved","Fairplay",0.88,0.92,0.95,11.72,14.52,1.02,0,95
"2.5%237","Greene","Residential Improved","Highland",0.91,0.93,0.96,11.34,14.84,1.04,0,56
"2.5%238","Greene","Residential Improved","Richland",0.87,0.91,0.97,10.08,12.37,1.03,0,36
"185","Hamilton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"186","Hamilton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%239","Hamilton","Commercial Vacant","Countywide",0.11,0.24,0.29,134.82,106.07,1.16,0,53
"2.5%240","Hamilton","Commercial Improved","Countywide",0.88,0.91,0.95,10.36,17.35,1,0,44
"2.5%241","Hamilton","Residential Vacant","Countywide",0.02,0.02,0.02,1586.35,127.79,0.77,0,634
"2.5%242","Hamilton","Residential Vacant","Adams",0.46,0.73,1,55.98,74.58,1.15,0,23
"2.5%243","Hamilton","Residential Vacant","Clay",0.03,0.28,0.63,149.35,101.41,0.72,0,126
"2.5%244","Hamilton","Residential Vacant","Fall Creek",0.02,0.02,0.02,1525.65,146.17,0.67,0,111
"2.5%245","Hamilton","Residential Vacant","Noblesville",0.03,0.61,0.840499999999999,72.28,91.39,1.17,0,48
"2.5%246","Hamilton","Residential Vacant","Westfield Washington",0.02,0.02,0.02,1440.09,149.03,0.79,0,324
"2.5%247","Hamilton","Residential Improved","Countywide",0.9,0.9,0.9,7.96,12.84,1.01,0,8435
"2.5%248","Hamilton","Residential Improved","Adams",0.90975,0.93,0.94,13.99,31.5,1.05,0,160
"2.5%249","Hamilton","Residential Improved","Clay",0.89,0.9,0.9,9.54,13.77,1.02,0,1775
"2.5%250","Hamilton","Residential Improved","Delaware",0.9,0.9,0.91,7.84,11.85,1.01,0,605
"2.5%251","Hamilton","Residential Improved","Fall Creek",0.89,0.9,0.9,6.98,9.51,1,0,1705
"2.5%252","Hamilton","Residential Improved","Jackson",0.9,0.91,0.92,8,11.15,1.01,0,275
"2.5%253","Hamilton","Residential Improved","Noblesville",0.9,0.91,0.91,9.15,16.92,1.01,0,1384
"2.5%254","Hamilton","Residential Improved","Wayne",0.89,0.9,0.91,5.96,9.67,1,0,170
"2.5%255","Hamilton","Residential Improved","Westfield Washington",0.9,0.9,0.91,6.35,8.46,1,0,2339
"df_sp98","Hamilton","Residential Improved","White River",0.77,0.93,0.99,17.76,23.44,1.06,0,18
"187","Hancock","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"188","Hancock","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"189","Hancock","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%256","Hancock","Commercial Improved","Countywide",0.74,0.8,0.94,17.42,22.01,1.04,0,24
"2.5%257","Hancock","Residential Vacant","Countywide",1.12,1.12,1.14,13.13,20.97,1.26,0,139
"2.5%258","Hancock","Residential Vacant","Brandywine",1.12,1.15,1.15,10.8,19.67,1.29,0,35
"2.5%259","Hancock","Residential Vacant","Buck Creek",0.89,1.08,1.14,19.02,26.19,1.25,0,48
"2.5%260","Hancock","Residential Vacant","Green",1.12,1.12,1.15,9.44,16.08,1.24,0,56
"190","Hancock","Residential Vacant","Blue River",NA,NA,NA,NA,NA,NA,NA,0
"2.5%261","Hancock","Residential Improved","Countywide",0.89,0.9,0.9,10.59,24.99,1.03,0,2477
"2.5%262","Hancock","Residential Improved","Blue River",0.8,0.84,0.89,29.63,65.5,1.19,0,71
"2.5%263","Hancock","Residential Improved","Brandywine",0.89,0.9,0.9,7.87,16.67,1.01,0,549
"2.5%264","Hancock","Residential Improved","Buck Creek",0.87,0.89,0.9,10.02,16.58,1.01,0,277
"2.5%265","Hancock","Residential Improved","Center",0.89,0.9,0.9,13.71,30.53,1.05,0,735
"2.5%266","Hancock","Residential Improved","Vernon",0.9,0.9,0.9,8.29,16.91,1.01,0,845
"191","Harrison","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"192","Harrison","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"193","Harrison","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%267","Harrison","Commercial Improved","Countywide",0.95,0.99,1.04,9.43,12.31,0.99,0,28
"2.5%268","Harrison","Residential Vacant","Countywide",1.03,1.1,1.14,23.7,38.98,1.29,0,52
"2.5%269","Harrison","Residential Vacant","Harrison",1,1.09,1.13,24.42,41.33,1.33,0,30
"df_sp99","Harrison","Residential Vacant","Blue River",0.83,1.12,1.17,23.5,38.33,1.19,0,16
"2.5%270","Harrison","Residential Improved","Countywide",0.94,0.95,0.96,12.89,20.38,1.02,0,517
"2.5%271","Harrison","Residential Improved","Heth",0.85,0.88,0.96,10.66,14.11,1.01,0,25
"2.5%272","Harrison","Residential Improved","Harrison",0.96,0.98,1,11.6,18.5,1.03,0,182
"2.5%273","Harrison","Residential Improved","Posey",0.86,0.96,1.02,13.88,17.72,1.01,0,29
"2.5%274","Harrison","Residential Improved","Blue River",0.83,0.91,1,18.31,34.24,1.07,0,25
"2.5%275","Harrison","Residential Improved","Jackson",0.94,0.97,1.00025,12.41,17.81,1.02,0,76
"2.5%276","Harrison","Residential Improved","Morgan",0.88,0.92,0.99,16.47,27.5,1.04,0,52
"2.5%277","Harrison","Residential Improved","Spencer",0.89,0.94,1.01,12.97,16.68,1.02,0,26
"df_sp100","Harrison","Residential Improved","Boone",0.91,0.94,1,6.2,7.49,1.02,0,12
"df_sp101","Harrison","Residential Improved","Taylor",0.9,0.96,1.02,6.16,6.78,1,0,6
"2.5%278","Harrison","Residential Improved","Webster",0.86,0.94,0.95,11.23,19,1.01,0,23
"194","Hendricks","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"195","Hendricks","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp102","Hendricks","Commercial Vacant","Countywide",0.3,0.43,0.78,81.51,78.79,1.09,0,16
"df_sp103","Hendricks","Commercial Improved","Countywide",0.57,0.91,0.94,8.68,18.38,0.93,0,5
"2.5%279","Hendricks","Residential Vacant","Countywide",0.06,0.13,0.22,219.72,120.71,1.5,0,171
"2.5%280","Hendricks","Residential Improved","Countywide",0.92,0.92,0.93,9.06,21.95,1.01,0,2199
"2.5%281","Hendricks","Residential Improved","Brown",0.94,0.95,0.96,6.66,8.7,1,0,239
"2.5%282","Hendricks","Residential Improved","Center",0.89,0.9,0.91,16.92,49.25,1.07,0,186
"2.5%283","Hendricks","Residential Improved","Guilford",0.89,0.91,0.92,8.31,11.79,1,0,334
"2.5%284","Hendricks","Residential Improved","Liberty",0.92,0.94,0.97,7.63,11.43,1.01,0,82
"2.5%285","Hendricks","Residential Improved","Lincoln",0.93,0.94,0.95,9.67,26.38,1.01,0,502
"2.5%286","Hendricks","Residential Improved","Middle",0.91975,0.93,0.98,8.89,11.26,1,0,73
"2.5%287","Hendricks","Residential Improved","Eel River",0.86,0.9,0.96,12.28,15.59,1.03,0,34
"2.5%288","Hendricks","Residential Improved","Washington",0.91,0.92,0.92,7.32,11.11,1,0,736
"196","Henry","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"197","Henry","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp104","Henry","Commercial Vacant","Countywide",0.08,0.71,1.56,54.97,72.23,1.44,0,5
"df_sp105","Henry","Commercial Improved","Countywide",0.63,0.75,0.83,19.43,27.85,1.04,0,7
"df_sp106","Henry","Residential Vacant","Countywide",0.09,0.39,0.65,85.11,103.84,1.15,0,12
"2.5%289","Henry","Residential Improved","Countywide",0.94,0.95,0.96,13.13,17.61,1.03,0,544
"df_sp107","Henry","Residential Improved","Blue River",0.92,0.94,0.97,5.18,9.35,1.01,0,7
"df_sp108","Henry","Residential Improved","Dudley",0.74,0.94,0.98,14.81,21.74,1.05,0,9
"2.5%290","Henry","Residential Improved","Fall Creek",0.93,0.96,1,12.02,15.17,1.02,0,58
"df_sp109","Henry","Residential Improved","Franklin",0.85,0.96,0.99,11.47,18.04,1.03,0,14
"df_sp110","Henry","Residential Improved","Greensboro",0.77,0.95,1.07,12.67,16.75,1.01,0,6
"df_sp111","Henry","Residential Improved","Harrison",0.87,0.91,0.96,5.1,6.73,1,0,7
"df_sp112","Henry","Residential Improved","Jefferson",0.88,0.96,1.05,16.36,24.37,1.03,0,18
"df_sp113","Henry","Residential Improved","Liberty",0.91,1,1.21,15.61,19.58,1.01,0,6
"2.5%291","Henry","Residential Improved","Prairie",0.87,0.94,1,13.78,18.65,1.05,0,44
"df_sp114","Henry","Residential Improved","Spiceland",0.92,0.94,1,8.2,11,1.02,0,19
"2.5%292","Henry","Residential Improved","Wayne",0.91,0.97,1.01,13.11,17.58,1.02,0,49
"2.5%293","Henry","Residential Improved","Henry",0.93,0.95,0.96,13.51,17.86,1.02,0,306
"198","Howard","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp115","Howard","Industrial Improved","Countywide",0.62,0.75,0.75,14.41,22.56,1.03,0,9
"199","Howard","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%294","Howard","Commercial Improved","Countywide",0.85,0.91,0.96,20.3,28.18,1.08,0,105
"2.5%295","Howard","Residential Vacant","Countywide",0.82,1.01,1.08,41.67,58.25,1.66,0,80
"2.5%296","Howard","Residential Improved","Countywide",0.92,0.92,0.93,16.9,36.41,1.05,0,3034
"2.5%297","Howard","Residential Improved","Center",0.92,0.92,0.93,18.32,32.5,1.05,0,1779
"2.5%298","Howard","Residential Improved","Clay",0.9,0.91,0.93,16.48,75.74,1.07,0,120
"2.5%299","Howard","Residential Improved","Ervin",0.88,0.91,0.97,9.14,11.61,1.01,0,32
"2.5%300","Howard","Residential Improved","Harrison",0.91,0.92,0.93,13.56,45.19,1.04,0,377
"2.5%301","Howard","Residential Improved","Honey Creek",0.89,0.91,0.99,13.5,16.76,1.02,0,57
"2.5%302","Howard","Residential Improved","Howard",0.89,0.91,0.95,10.21,14.4,1.01,0,69
"df_sp116","Howard","Residential Improved","Jackson",0.82,0.92,1.05,12.54,14.41,1.02,0,13
"2.5%303","Howard","Residential Improved","Liberty",0.91,0.93,0.96,17.22,32.14,1.06,0,147
"2.5%304","Howard","Residential Improved","Monroe",0.92,0.97,1.03025,16.72,22.89,1.02,0,32
"2.5%305","Howard","Residential Improved","Taylor",0.91,0.93,0.94,15.97,34.6,1.04,0,381
"2.5%306","Howard","Residential Improved","Union",0.86,0.92,1.02,15.59,18.76,1.03,0,27
"1100","Huntington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1101","Huntington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1102","Huntington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp117","Huntington","Commercial Improved","Countywide",0.75,0.92,0.98,14.6,19.65,1.05,0,17
"df_sp118","Huntington","Residential Vacant","Countywide",0.46,0.99,1.1,36.95,54.91,1.58,0,15
"2.5%307","Huntington","Residential Improved","Countywide",0.92,0.93,0.94,12.31,16.78,1.02,0,843
"df_sp119","Huntington","Residential Improved","Jefferson",0.81,0.92,1.02,9.51,11.95,1,0,11
"df_sp120","Huntington","Residential Improved","Warren",0.81,0.95,1.02,13.08,16.88,1.03,0,14
"2.5%308","Huntington","Residential Improved","Clear Creek",0.84,0.92,0.97,9.38,11.72,1,0,24
"2.5%309","Huntington","Residential Improved","Dallas",0.9,0.95,0.96,7.41,10.76,1.03,0,36
"2.5%310","Huntington","Residential Improved","Huntington",0.92,0.93,0.94,12.68,16.93,1.01,0,536
"2.5%311","Huntington","Residential Improved","Jackson",0.89,0.93,0.95,12.24,17.87,1.02,0,123
"2.5%312","Huntington","Residential Improved","Lancaster",0.88,0.93,0.96,11.67,16.41,1.01,0,20
"2.5%313","Huntington","Residential Improved","Rock Creek",0.79,0.92,1.01,12.62,14.88,1.01,0,23
"2.5%314","Huntington","Residential Improved","Salamonie",0.89,0.95,1,15.5,21.55,1.05,0,40
"df_sp121","Huntington","Residential Improved","Union",0.89,0.93,0.96,7.57,10.28,1.02,0,15
"1103","Jackson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1104","Jackson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1105","Jackson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp122","Jackson","Commercial Improved","Countywide",0.71,0.89,0.97,20.07,24.49,1,0,17
"2.5%315","Jackson","Residential Vacant","Countywide",0.86,0.97,1.03,34.29,49.24,1.33,0,59
"2.5%316","Jackson","Residential Improved","Countywide",0.89,0.91,0.92,12.57,21.02,1.02,0,621
"2.5%317","Jackson","Residential Improved","Brownstown",0.88,0.91,0.95,14.2,25.38,1.02,0,54
"df_sp123","Jackson","Residential Improved","Carr",0.84,0.89,1.07,13.71,16.33,1.03,0,9
"df_sp124","Jackson","Residential Improved","Owen",0.89,0.92,1.09,12.46,16.18,1.01,0,9
"2.5%318","Jackson","Residential Improved","Jackson",0.89,0.9,0.91,12.16,20.09,1.02,0,415
"df_sp125","Jackson","Residential Improved","Pershing",0.73,0.93,1,12.25,16.32,1.02,0,6
