"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%776","Vigo","Commercial Improved","Countywide",0.75975,0.82,0.95025,25.66,31.88,0.84,0,49
"2.5%777","Vigo","Residential Vacant","Countywide",0.88,1,1.07,16.6,24.61,1.03,0,21
"2.5%778","Vigo","Residential Improved","Countywide",0.82,0.84,0.86,20.6,25.06,1.07,0,1223
"2.5%779","Vigo","Residential Improved","Fayette",0.73,0.86,1.1,25.17,29.01,1.11,0,29
"2.5%780","Vigo","Residential Improved","Harrison",0.84975,0.87,0.88,20.14,24.58,1.07,0,664
"2.5%781","Vigo","Residential Improved","Honey Creek",0.77,0.79,0.82,18.39,23.79,1.03,0,143
"2.5%782","Vigo","Residential Improved","Lost Creek",0.81975,0.86,0.89,16.16,20.65,1.02,0,135
"2.5%783","Vigo","Residential Improved","Otter Creek",0.72,0.78,0.82,23.3,28.66,1.08,0,85
"2.5%784","Vigo","Residential Improved","Pierson",0.61,0.76,0.83,23.81,27.94,1.11,0,41
"2.5%785","Vigo","Residential Improved","Riley",0.71,0.74,0.83,17.36,21.52,1.01,0,61
"2.5%786","Vigo","Residential Improved","Sugar Creek",0.78,0.9,0.99,24.44,29.68,1.15,0,53
"1221","Wabash","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1222","Wabash","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1223","Wabash","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp348","Wabash","Commercial Improved","Countywide",0.82,0.94,1,11.66,14.07,1,0,17
"df_sp349","Wabash","Commercial Improved","Chester",0.73,1,1.13,13.27,18.52,1,0,5
"df_sp350","Wabash","Commercial Improved","Noble",0.82,0.92,0.98,10.46,12.56,1,0,12
"1224","Wabash","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%787","Wabash","Residential Improved","Countywide",0.93,0.95,0.96,12.61,15.65,1.02,0,719
"2.5%788","Wabash","Residential Improved","Chester",0.94,0.97,0.99,11.75,14.98,1.01,0,150
"2.5%789","Wabash","Residential Improved","Lagro",0.89,0.97,1.05,12.68,14.86,1.03,0,36
"2.5%790","Wabash","Residential Improved","Liberty",0.9295,0.95,1.04,12.84,15.48,1.03,0,39
"2.5%791","Wabash","Residential Improved","Noble",0.92,0.94,0.96,13.27,16.26,1.03,0,408
"2.5%792","Wabash","Residential Improved","Paw Paw",0.87,0.92,0.98,12.33,17.11,1.03,0,28
"2.5%793","Wabash","Residential Improved","Pleasant",0.89,0.93,0.99,11.81,15.02,1.03,0,34
"2.5%794","Wabash","Residential Improved","Waltz",0.94,0.98,1.04,6.92,8.76,1.01,0,24
"1225","Warren","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1226","Warren","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1227","Warren","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp351","Warren","Commercial Improved","Countywide",0.53,0.83,1.01,27.99,41.84,1.41,0,7
"2.5%795","Warren","Residential Vacant","Countywide",0.45,0.51,0.78,53.97,55.04,1.39,0,32
"2.5%796","Warren","Residential Improved","Countywide",0.89,0.95,0.99,24.93,40.36,1.09,0,221
"2.5%797","Warren","Residential Improved","Adams",0.89,0.96,1.03,27.15,46.96,1.1,0,65
"2.5%798","Warren","Residential Improved","Jordan",0.88,0.98,1.05,25.96,37.39,1.1,0,66
"2.5%799","Warren","Residential Improved","Washington",0.87,0.91,0.97025,22.24,36.93,1.08,0,90
"1228","Warrick","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp352","Warrick","Industrial Improved","Countywide",0.71,0.94,0.98,12.87,19.87,0.99,0,7
"df_sp353","Warrick","Commercial Vacant","Countywide",0.79,0.93,1,15.44,23.27,0.92,0,16
"2.5%800","Warrick","Commercial Improved","Countywide",0.85,0.9,0.93,14.39,20.17,1.01,0,39
"df_sp354","Warrick","Commercial Improved","Boon",0.81,0.88,0.91,11.04,15.22,1.01,0,12
"2.5%801","Warrick","Commercial Improved","Ohio",0.71,0.92,0.93,15.58,22.33,1.01,0,27
"2.5%802","Warrick","Residential Vacant","Countywide",0.95,0.97,0.98,129.43,122.99,1.38,0,375
"2.5%803","Warrick","Residential Vacant","Hart",0.71,0.98,1,17.76,30.1,1.03,0,22
"2.5%804","Warrick","Residential Vacant","Boon",0.92,0.96,0.97,100.43,130.04,1.35,0,133
"df_sp355","Warrick","Residential Vacant","Campbell",0.89,0.93,1,12.11,20.51,1.02,0,18
"df_sp356","Warrick","Residential Vacant","Greer",0.94,0.97,1.07,20.98,38.75,1.13,0,15
"2.5%805","Warrick","Residential Vacant","Ohio",0.94,0.99,1.01,180.5,110.58,1.23,0,187
"2.5%806","Warrick","Residential Improved","Countywide",0.9,0.91,0.91,9.94,14.29,1.01,0,1130
"df_sp357","Warrick","Residential Improved","Anderson",0.79,0.91,0.99,14.12,18.52,0.99,0,13
"2.5%807","Warrick","Residential Improved","Boon",0.9,0.91,0.92,12.35,17.2,1.02,0,241
"df_sp358","Warrick","Residential Improved","Campbell",0.84,0.9,0.95,9.6,13.75,0.99,0,9
"2.5%808","Warrick","Residential Improved","Greer",0.86,0.91,0.96,12.13,17.32,1.01,0,26
"df_sp359","Warrick","Residential Improved","Hart",0.86,0.9,0.97,11.25,17.57,1.02,0,14
"df_sp360","Warrick","Residential Improved","Pigeon",0.81,0.92,0.96,11.71,15.56,0.99,0,19
"2.5%809","Warrick","Residential Improved","Ohio",0.9,0.91,0.92,8.91,12.85,1.01,0,790
"df_sp361","Warrick","Residential Improved","Skelton",0.87,0.91,0.93,13.55,19.93,1.01,0,18
"1229","Washington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1230","Washington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1231","Washington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp362","Washington","Commercial Improved","Countywide",0.81,0.91,1.14,16.17,21.61,1.02,0,10
"2.5%810","Washington","Residential Vacant","Countywide",0.38,0.43,0.56,68.25,67.34,1.22,0,92
"2.5%811","Washington","Residential Improved","Countywide",0.88,0.91,0.92,13.87,17.68,1.03,0,299
"df_sp363","Washington","Residential Improved","Brown",0.83,0.91,1.01,10.85,13.46,1.02,0,13
"df_sp364","Washington","Residential Improved","Franklin",0.85,0.92,1.01,12.74,17.31,1,0,13
"df_sp365","Washington","Residential Improved","Howard",0.8,0.94,0.99,13.5,18.66,1.05,0,19
"2.5%812","Washington","Residential Improved","Pierce",0.87,0.92,0.99,13.97,17.22,1.02,0,34
"df_sp366","Washington","Residential Improved","Polk",0.78,0.89,0.92,12.71,18.8,1.03,0,13
"df_sp367","Washington","Residential Improved","Posey",0.83,0.93,0.97,13.21,18.65,1.05,0,16
"2.5%813","Washington","Residential Improved","Washington",0.87,0.9,0.93,14.26,17.83,1.03,0,191
"1232","Wayne","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp368","Wayne","Industrial Improved","Countywide",0.34,0.9,0.94,14.06,32.15,0.91,0,5
"1233","Wayne","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%814","Wayne","Commercial Improved","Countywide",0.87,0.93,0.97,11.03,18.62,1.39,0,44
"df_sp369","Wayne","Commercial Improved","Center",0.87,0.95,0.99,5.02,6.47,1,0,8
"2.5%815","Wayne","Commercial Improved","Wayne",0.87,0.92,0.97,12.36,20.45,1.41,0,36
"df_sp370","Wayne","Residential Vacant","Countywide",0.92,0.94,0.96,2.89,3.76,1.01,0,14
"2.5%816","Wayne","Residential Improved","Countywide",0.95,0.95,0.96,5.26,7.04,1,0,938
"df_sp371","Wayne","Residential Improved","Dalton",0.96,0.97,0.98,1.47,1.99,1,0,6
"df_sp372","Wayne","Residential Improved","Clay",0.86,0.96,0.97,4.61,6.7,1,0,13
"2.5%817","Wayne","Residential Improved","Center",0.94,0.95,0.96,4.3,5.53,1,0,114
"df_sp373","Wayne","Residential Improved","Franklin",0.86,0.96,0.98,5.59,6.79,0.99,0,14
"2.5%818","Wayne","Residential Improved","Jackson",0.9,0.95,0.96,5.51,6.61,1,0,69
"2.5%819","Wayne","Residential Improved","Jefferson",0.91,0.95,0.96,5.14,6.06,1,0,61
"2.5%820","Wayne","Residential Improved","Wayne",0.95,0.96,0.96,5.34,7.36,1,0,581
"df_sp374","Wayne","Residential Improved","Abington",0.87,0.96,0.98,3.79,5.35,1,0,5
"df_sp375","Wayne","Residential Improved","Boston",0.85,0.95,0.97,5.74,7.32,0.99,0,13
"df_sp376","Wayne","Residential Improved","Greene",0.85,0.95,0.98,7.98,11.67,1.01,0,9
"2.5%821","Wayne","Residential Improved","New Garden",0.89,0.95,0.97,5.35,6.63,1,0,26
"df_sp377","Wayne","Residential Improved","Washington",0.86,0.94,0.98,6.95,9.41,1.03,0,14
"df_sp378","Wayne","Residential Improved","Webster",0.87,0.94,0.98,6.36,7.86,1,0,13
"1234","Wells","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1235","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1236","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp379","Wells","Commercial Improved","Countywide",0.76,1,1.1,38.37,62.29,1.16,0,14
"2.5%822","Wells","Residential Vacant","Countywide",0.99,1,1.04,20.34,33.98,1.01,0,39
"df_sp380","Wells","Residential Vacant","Jefferson",0.9,1,1.23,13.48,16.34,0.96,0,7
"df_sp381","Wells","Residential Vacant","Lancaster",0.99,1.01,1.14,19.04,34.68,0.9,0,12
"1237","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,4
"df_sp382","Wells","Residential Vacant","Chester",0.91,1,1.09,27.76,44.74,1.18,0,16
"2.5%823","Wells","Residential Improved","Countywide",1,1.01,1.02,18.67,42.08,1.07,0,701
"df_sp383","Wells","Residential Improved","Chester",0.97,1,1.04,6.87,9.95,1.02,0,13
"2.5%824","Wells","Residential Improved","Harrison",1,1.01,1.03,22.39,43.59,1.09,0,288
"df_sp384","Wells","Residential Improved","Jackson",0.96,1.02,1.38,28.61,42.35,1.02,0,7
"2.5%825","Wells","Residential Improved","Jefferson",1,1,1.02,12.45,32.41,1.04,0,172
"2.5%826","Wells","Residential Improved","Lancaster",0.99,1,1.02,16.22,48.63,1.06,0,133
"df_sp385","Wells","Residential Improved","Liberty",0.95,0.99,1.04,10.4,15.54,1,0,15
"df_sp386","Wells","Residential Improved","Nottingham",0.96,1.06,1.13,28.32,49.42,1.14,0,15
"2.5%827","Wells","Residential Improved","Rockcreek",0.98,1.04,1.11,32.42,53.93,1.2,0,30
"2.5%828","Wells","Residential Improved","Union",0.96,1.04,1.08,14.49,24.02,1.06,0,28
"1238","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1239","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1240","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%829","White","Commercial Improved","Countywide",0.82,0.88,0.97,21.43,27.99,0.98,0,23
"2.5%830","White","Residential Vacant","Countywide",0.76925,0.91,1.04,28.99,42.59,1.44,0,22
"1241","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,3
"df_sp387","White","Residential Vacant","Monon",0.58,1.01,1.28,30.97,50.49,1.05,0,7
"df_sp388","White","Residential Vacant","Union",0.74,0.93,0.96,16.24,27.21,1,0,7
"1242","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,1
"2.5%831","White","Residential Improved","Countywide",0.9,0.91,0.92,20.16,33.89,1.06,0,860
"2.5%832","White","Residential Improved","Big Creek",0.79,0.9,0.95,12.65,15.81,1.01,0,22
"df_sp389","White","Residential Improved","Cass",0.78,0.91,1.51,40.49,61.89,1.14,0,8
"2.5%833","White","Residential Improved","Honey Creek",0.87,0.94,1.01,24.21,39.72,1.06,0,28
"df_sp390","White","Residential Improved","Jackson",0.82,0.95,0.98,19.18,39.1,1.09,0,11
"2.5%834","White","Residential Improved","Liberty",0.86,0.9,0.94,21.95,33.65,1.07,0,115
"df_sp391","White","Residential Improved","Lincoln",0.74,0.94,1.05,30.06,40.31,1.13,0,9
"2.5%835","White","Residential Improved","Monon",0.88,0.92,0.97,21.05,35.5,1.06,0,108
"2.5%836","White","Residential Improved","Prairie",0.89,0.91,0.96,17.6,29.79,1.04,0,127
"2.5%837","White","Residential Improved","Princeton",0.88,0.91,1.02,35.83,53.72,1.23,0,32
"df_sp392","White","Residential Improved","Round Grove",0.82,0.9,0.97,8.04,11.29,1,0,6
"2.5%838","White","Residential Improved","Union",0.89,0.91,0.92,18.52,29.88,1.04,0,394
"1243","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp393","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1244","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp394","Whitley","Commercial Improved","Countywide",0.67,0.96,1.19,28.9,42.55,1.73,0,11
"1245","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,4
"df_sp395","Whitley","Commercial Improved","Cleveland",0.65,0.94,1.21,39.45,53.1,2.2,0,7
"df_sp396","Whitley","Residential Vacant","Countywide",0.04,0.32,0.47,103.44,125.87,2.12,0,17
"2.5%839","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,12.45,17.71,1.01,0,694
"2.5%840","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,18.23,25.7,1.03,0,45
"2.5%841","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,11.22,15.53,1.01,0,340
"2.5%842","Whitley","Residential Improved","Etna Troy",0.84,0.93,0.96,14.12,20.59,0.98,0,29
"2.5%843","Whitley","Residential Improved","Jefferson",0.92,0.95,1,11.07,16.24,1.05,0,29
"df_sp397","Whitley","Residential Improved","Richland",0.84,0.93,1.07,16.92,20.4,0.99,0,17
"2.5%844","Whitley","Residential Improved","Smith",0.93,0.95,0.96,12.02,17.5,1.01,0,98
"2.5%845","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,15.19,22.49,1.02,0,73
"2.5%846","Whitley","Residential Improved","Union",0.92,0.95,0.97,9.1,12.79,1.01,0,50
"df_sp398","Whitley","Residential Improved","Washington",0.9,1.02,1.09,15.75,21.02,1.02,0,13
